ts_code,trade_date,year_month,open,close,high,low,vol,amount,first_day,last_day,monthly_return
002154.SZ,20130501,201305,6.86,7.46,7.65,6.74,2110419.7800000003,1526603.3748000003,20130502,20130531,0.08430232558139528
002154.SZ,20130601,201306,7.48,6.05,7.5,5.31,1086800.4200000002,713471.8111999999,20130603,20130628,-0.18900804289544237
002154.SZ,20130701,201307,6.0,5.53,6.13,5.46,1105025.08,641640.8820999999,20130701,20130731,-0.08595041322314045
002154.SZ,20130801,201308,5.53,5.9,6.57,5.5,1925888.63,1184045.8425,20130801,20130830,0.06690777576853524
002154.SZ,20130901,201309,5.92,7.28,7.8,5.8,4127163.840000001,2857651.0500000007,20130902,20130930,0.23389830508474563
002154.SZ,20131001,201310,7.18,6.13,8.09,6.09,4185263.02,3057570.9224,20131008,20131031,-0.15796703296703296
002154.SZ,20131101,201311,6.11,6.24,6.28,5.59,1684948.61,1011899.9037,20131101,20131129,0.01794453507340954
002154.SZ,20131201,201312,6.12,5.95,6.37,5.73,1308592.5399999998,792801.8340000001,20131202,20131231,-0.04647435897435903
002154.SZ,20140101,201401,5.98,5.52,6.01,5.35,743726.0399999999,416704.37169999996,20140102,20140130,-0.07226890756302529
002154.SZ,20140201,201402,5.51,6.28,6.4,5.47,1537204.0,936560.1119,20140207,20140228,0.13768115942029002
002154.SZ,20140301,201403,6.24,6.07,6.98,6.05,1902216.25,1231833.0488,20140303,20140331,-0.03343949044585992
002154.SZ,20140401,201404,6.08,6.05,6.64,5.82,894147.95,559109.9536,20140401,20140430,-0.0032948929159802853
002154.SZ,20140501,201405,6.0,5.86,6.14,5.81,560967.25,335933.9894,20140505,20140530,-0.03140495867768589
002154.SZ,20140601,201406,5.86,5.79,5.92,5.55,633767.4400000001,366082.6265,20140603,20140630,-0.011945392491467643
002154.SZ,20140701,201407,5.8,6.26,6.28,5.7,1273054.26,767824.1190000001,20140701,20140731,0.08117443868739205
002154.SZ,20140801,201408,6.25,7.63,7.88,6.13,2883602.57,1963525.5439000002,20140801,20140829,0.21884984025559118
002154.SZ,20140901,201409,7.43,8.57,8.8,7.41,3504314.9699999997,2770162.3449,20140901,20140930,0.1231979030144168
002154.SZ,20141001,201410,8.56,8.36,8.88,7.77,1911842.74,1595535.9248,20141008,20141031,-0.024504084014002392
002154.SZ,20141101,201411,8.4,9.1,9.11,7.61,2674020.4499999993,2259550.441,20141103,20141128,0.08851674641148333
002154.SZ,20141201,201412,9.06,8.07,9.07,7.5,2187062.46,1832339.3949999996,20141201,20141231,-0.11318681318681312
002154.SZ,20150101,201501,8.08,10.39,11.18,7.85,2807619.9,2665662.7312000003,20150105,20150130,0.28748451053283763
002154.SZ,20150201,201502,10.3,12.86,12.86,10.21,1856718.16,2071543.201,20150202,20150227,0.23772858517805573
002154.SZ,20150301,201503,12.38,14.37,16.15,11.78,5123588.010000001,7152322.4992,20150302,20150331,0.11741835147744939
002154.SZ,20150401,201504,14.55,8.62,19.48,8.54,8453352.08,14255966.719500002,20150401,20150430,-0.40013917884481565
002154.SZ,20150501,201505,8.56,12.42,15.0,8.3,23052563.36,27483236.1999,20150504,20150529,0.4408352668213458
002154.SZ,20150601,201506,12.46,9.33,15.37,8.0,16380183.900000002,21226575.132499997,20150601,20150630,-0.24879227053140096
002154.SZ,20150701,201507,9.3,7.72,9.52,4.99,20061654.109999992,15170686.9878,20150701,20150731,-0.172561629153269
002154.SZ,20150801,201508,7.5,6.22,9.2,5.41,13680470.719999999,10657061.4552,20150803,20150831,-0.19430051813471505
002154.SZ,20150901,201509,6.16,5.49,6.22,4.94,7345391.300000001,4129456.7558999998,20150901,20150930,-0.11736334405144688
002154.SZ,20151001,201510,5.66,8.06,9.5,5.59,21982626.37,17551986.0165,20151008,20151030,0.46812386156648444
002154.SZ,20151101,201511,7.58,7.1,8.52,6.52,19548411.000000004,15636552.4171,20151102,20151130,-0.11910669975186117
002154.SZ,20151201,201512,7.09,7.61,7.98,6.81,9968651.679999998,7413721.805300001,20151201,20151231,0.07183098591549308
002154.SZ,20160101,201601,7.53,4.91,7.61,4.66,5532082.42,3271436.6814,20160104,20160129,-0.35479632063074906
002154.SZ,20160201,201602,4.91,4.72,5.69,4.6,4034674.54,2106478.7555,20160201,20160229,-0.0386965376782078
002154.SZ,20160301,201603,4.73,5.25,5.45,4.67,5968866.81,3081336.8765000002,20160301,20160331,0.11228813559322037
002154.SZ,20160401,201604,5.19,5.3,5.96,5.06,6832436.06,3801035.7717,20160401,20160429,0.00952380952380949
002154.SZ,20160501,201605,5.27,4.92,5.45,4.65,2935843.88,1466822.2478,20160503,20160531,-0.07169811320754715
002154.SZ,20160601,201606,4.92,4.83,5.03,4.61,2887442.23,1390939.6951000001,20160601,20160630,-0.018292682926829285
002154.SZ,20160701,201607,4.83,4.71,5.07,4.7,4131932.03,2028291.7928,20160701,20160729,-0.024844720496894457
002154.SZ,20160801,201608,4.7,4.84,5.17,4.63,3287030.5999999996,1586788.5647000002,20160801,20160831,0.027600849256900206
002154.SZ,20160901,201609,4.84,4.69,4.95,4.63,2167778.04,1035001.6425,20160901,20160930,-0.030991735537189924
002154.SZ,20161001,201610,4.7,4.95,5.38,4.7,7086343.550000001,3626372.8828999996,20161010,20161031,0.05543710021321946
002154.SZ,20161101,201611,4.95,5.54,6.37,4.95,12255473.040000001,7007231.667999999,20161101,20161130,0.11919191919191907
002154.SZ,20161201,201612,5.54,5.42,5.73,5.04,5965143.879999999,3233589.6659999997,20161201,20161230,-0.02166064981949456
002154.SZ,20170101,201701,5.42,4.88,5.76,4.68,3765069.56,1977838.809,20170103,20170126,-0.09963099630996308
002154.SZ,20170201,201702,4.88,5.0,5.28,4.84,2818172.0900000003,1408059.067,20170203,20170228,0.024590163934426146
002154.SZ,20170301,201703,4.99,4.67,5.09,4.62,2854065.3399999994,1388761.758,20170301,20170331,-0.06600000000000006
002154.SZ,20170401,201704,4.67,4.04,4.76,3.87,1985957.31,875360.472,20170405,20170428,-0.13490364025695933
002154.SZ,20170501,201705,4.05,3.66,4.1,3.55,1485552.06,569266.9429999999,20170502,20170531,-0.09405940594059403
002154.SZ,20170601,201706,3.66,3.71,3.84,3.54,1594102.0700000003,596421.743,20170601,20170630,0.013661202185792254
002154.SZ,20170701,201707,3.72,3.97,4.12,3.63,3363201.7399999998,1320412.121,20170703,20170731,0.07008086253369283
002154.SZ,20170801,201708,3.98,3.89,4.01,3.82,1688269.2100000002,661653.0229999999,20170801,20170831,-0.02015113350125941
002154.SZ,20170901,201709,3.89,3.81,4.02,3.77,1751951.57,686184.929,20170901,20170929,-0.020565552699228773
002154.SZ,20171001,201710,3.83,3.68,3.89,3.6,942720.5999999999,356322.653,20171009,20171031,-0.034120734908136496
002154.SZ,20171101,201711,3.69,3.42,3.85,3.21,1651339.92,579671.483,20171101,20171130,-0.07065217391304357
002154.SZ,20171201,201712,3.41,3.48,3.52,3.23,1209218.97,407956.679,20171201,20171229,0.01754385964912286
002154.SZ,20180101,201801,3.48,3.3,3.53,3.26,1304880.06,439567.0140000001,20180102,20180131,-0.051724137931034475
002154.SZ,20180201,201802,3.28,3.13,3.29,2.91,903833.3900000001,276518.715,20180201,20180228,-0.051515151515151514
002154.SZ,20180301,201803,3.13,3.02,3.21,2.87,1175760.0999999999,362723.26399999997,20180301,20180330,-0.03514376996805113
002154.SZ,20180401,201804,3.04,2.96,3.07,2.88,1001055.2899999999,299826.24000000005,20180402,20180427,-0.019867549668874163
002154.SZ,20180501,201805,2.98,3.44,3.5,2.95,2961738.66,964976.7359999999,20180502,20180531,0.16216216216216206
002154.SZ,20180601,201806,3.42,3.36,3.42,3.03,1926814.7900000003,633451.813,20180601,20180629,-0.023255813953488413
002154.SZ,20180701,201807,3.37,3.5,3.69,3.12,2735313.6999999997,947527.965,20180702,20180731,0.04166666666666674
002154.SZ,20180801,201808,3.49,3.14,3.64,3.0,1604544.22,553534.578,20180801,20180831,-0.10285714285714287
002154.SZ,20180901,201809,3.12,3.14,3.2,2.98,833566.1999999998,257431.183,20180903,20180928,0.0
002154.SZ,20181001,201810,3.14,2.87,3.16,2.65,818160.2700000001,233612.114,20181008,20181031,-0.0859872611464968
002154.SZ,20181101,201811,2.87,3.04,3.38,2.86,1811374.5599999998,567908.844,20181101,20181130,0.059233449477351874
002154.SZ,20181201,201812,3.09,3.03,3.28,2.92,907545.8899999999,281142.539,20181203,20181228,-0.00328947368421062
002154.SZ,20190101,201901,3.02,3.13,3.27,3.01,1076871.02,338403.88100000005,20190102,20190131,0.03300330033003296
002154.SZ,20190201,201902,3.14,3.53,3.64,3.06,1660470.8199999998,557790.159,20190201,20190228,0.1277955271565494
002154.SZ,20190301,201903,3.53,3.94,4.28,3.48,3591239.02,1406431.664,20190301,20190329,0.11614730878186963
002154.SZ,20190401,201904,4.05,3.71,4.43,3.5,2328456.41,942105.804,20190401,20190430,-0.058375634517766506
002154.SZ,20190501,201905,3.69,3.36,3.96,3.3,1804653.57,647374.884,20190506,20190531,-0.09433962264150941
002154.SZ,20190601,201906,3.38,3.33,3.44,3.24,949261.27,318323.73199999996,20190603,20190628,-0.008928571428571397
002154.SZ,20190701,201907,3.38,3.18,3.39,3.12,1053857.98,342322.544,20190701,20190731,-0.04504504504504503
002154.SZ,20190801,201908,3.16,2.94,3.17,2.8,1288327.82,386441.6,20190801,20190830,-0.07547169811320764
002154.SZ,20190901,201909,2.94,2.81,3.14,2.81,1837806.0699999998,548878.2440000001,20190902,20190930,-0.04421768707482987
002154.SZ,20191001,201910,2.81,2.9,3.03,2.79,1791934.88,520744.711,20191008,20191031,0.03202846975088969
002154.SZ,20191101,201911,2.88,3.04,3.13,2.84,2252026.31,662548.5260000001,20191101,20191129,0.048275862068965614
002154.SZ,20191201,201912,3.0,3.22,3.4,2.95,3951124.7899999996,1222416.831,20191202,20191231,0.0592105263157896
002154.SZ,20200101,202001,3.21,2.98,3.39,2.97,2624679.23,848508.9619999999,20200102,20200123,-0.07453416149068326
002154.SZ,20200201,202002,2.68,3.19,3.39,2.43,6004573.869999999,1803340.703,20200203,20200228,0.07046979865771807
002154.SZ,20200301,202003,3.32,3.08,4.55,2.82,17535887.599999998,6210211.922,20200302,20200331,-0.03448275862068961
002154.SZ,20200401,202004,3.03,2.84,3.32,2.68,5891851.820000001,1825398.1759999997,20200401,20200430,-0.07792207792207795
002154.SZ,20200501,202005,2.81,2.85,3.07,2.79,2706688.39,777046.516,20200506,20200529,0.0035211267605634866
